episode,season,month,doy,mae,rmse,violations_pct,within_1c_pct,energy_kwh,reward,mean_slew,peak_power_w
41,Spring,4,114,0.055123138674268844,0.06986355873494315,0.0,100.0,10.247397735714912,-16.392797022650484,0.00886362894902246,760.2607011795044
42,Summer,7,200,0.1662551143344268,0.17401515274482707,0.0,100.0,8.105912387371063,-48.317154763033614,0.007776214893686646,923.9258766174316
43,Fall,11,320,0.24143797596840283,0.3735542094703508,10.76388888888889,95.48611111111111,32.39389531314373,-71.76083698868752,0.02112791014880669,2132.44092464447
44,Winter,12,357,3.1975309994404144,4.673067330238875,51.736111111111114,50.69444444444444,66.2042849957943,-929.0143504645675,0.010054822582816413,3000.0
45,Spring,5,138,0.18425052846652573,0.30234945965944465,2.083333333333333,98.61111111111111,25.830991059541702,-54.666589407250285,0.03614839984149468,2994.7773814201355
46,Summer,6,162,0.11068333614657838,0.13897758944468258,0.3472222222222222,99.65277777777777,9.619476169347763,-32.41977302450687,0.008796980156715739,2591.4591550827026
47,Fall,9,269,0.06255444020079841,0.07920408809924258,0.0,100.0,19.27478428184986,-19.18164331431035,0.009539919240134103,2998.8407492637634
48,Winter,2,42,0.17539279077208536,0.19819792672007788,0.0,100.0,37.036723896861076,-53.57806715834886,0.008764114944777007,1840.1568531990051
49,Spring,5,124,0.05392380536712191,0.07857138439308234,0.3472222222222222,100.0,19.94620878994465,-16.581500055501238,0.01015508694100463,2384.8991990089417
50,Summer,7,202,0.19849234128072724,0.21375910546109186,0.6944444444444444,100.0,6.34966167807579,-57.58825275115669,0.011489954144281793,882.8734159469604
51,Fall,9,256,0.10557938734667151,0.15227113078393242,0.3472222222222222,99.65277777777777,10.243557259440422,-30.997811055742204,0.009351888184763414,2999.781310558319
52,Winter,12,340,0.6502887831201787,0.8266503199762337,54.166666666666664,82.29166666666666,64.1097309589386,-193.9495919663459,0.0404144450762546,3000.0
53,Spring,3,79,0.11436822017327161,0.1236618680970506,0.0,100.0,40.46723894774914,-35.69066393841058,0.005817650294885403,2057.6738119125366
54,Summer,6,171,0.11099778548479138,0.13739908161239334,0.3472222222222222,100.0,5.659849464893341,-32.44873022194952,0.014777364215784372,2971.7330932617188
55,Fall,9,245,0.16707836755183314,0.21213468909627572,0.6944444444444444,100.0,12.565653890371323,-48.95486747100949,0.021377667317407055,1793.8088178634644
56,Winter,12,347,0.9043556211844724,1.0719356970082876,59.02777777777778,55.20833333333333,55.254078298807144,-267.9870140478015,0.03508300212202172,3000.0
57,Spring,5,131,0.21204100979923465,0.371556897696933,12.152777777777777,96.52777777777777,20.864973053336143,-63.584181268233806,0.09644602296244392,2898.738384246826
58,Summer,7,191,0.08709081535255056,0.11190375532899173,0.0,100.0,9.166526436805725,-25.63261134107597,0.011930096232517255,1719.4068431854248
59,Fall,9,260,0.04586907751696888,0.07556974968285585,0.3472222222222222,100.0,14.361267611384392,-13.967714111786336,0.008214269988628215,2959.704101085663
60,Winter,1,8,0.3407123569691384,0.3636120343832939,5.902777777777778,100.0,26.42076186835766,-100.1987323956564,0.012932936488959016,1826.7946243286133
61,Spring,5,126,0.09843000158502482,0.12563870328760515,0.0,100.0,11.806915864348412,-29.04985334520461,0.009453047443350017,1164.5475625991821
62,Summer,6,153,0.21074258302930257,0.25733506334069584,0.3472222222222222,99.65277777777777,13.611002266407013,-61.40344759100117,0.009447205357435273,2728.34175825119
63,Fall,11,316,0.1529404786204323,0.17939425218573518,0.3472222222222222,100.0,37.58148953318596,-47.10029164515436,0.006012361224104718,2999.7167587280273
64,Winter,1,7,0.1823965911503798,0.1961757598634872,0.0,100.0,25.476450189948082,-54.090597265865654,0.009156368543046692,1575.8548378944397
65,Spring,4,102,0.22986096059633698,0.2356193752878581,0.3472222222222222,100.0,24.594026535749435,-67.98466070741415,0.007379055646238426,1443.9820647239685
66,Summer,8,236,0.17258906848531164,0.21909842653233438,0.3472222222222222,100.0,9.521128132939339,-50.28025015629828,0.010755240294160744,2948.709011077881
67,Fall,9,244,0.08915798174130335,0.10819050611051365,0.0,100.0,7.032851919531822,-26.126430574106053,0.0092728322806674,2196.3565349578857
68,Winter,2,51,0.06677108354362438,0.08581656972267072,0.0,100.0,33.840332970023155,-21.493612894788384,0.011920986067542631,1731.1000227928162
69,Spring,3,82,0.29746100003424075,0.3267302502989409,4.166666666666666,100.0,32.7719931602478,-88.43890488147736,0.01312451308612624,2685.4755878448486
70,Summer,8,213,0.14111181017261068,0.16063570427350457,0.3472222222222222,99.65277777777777,8.619349345564842,-41.13767299056053,0.007789556573076946,2983.536958694458
71,Fall,11,308,0.30506417851771545,0.43751138855551025,18.40277777777778,93.40277777777777,43.744375482201576,-91.80802283156663,0.05492856776672789,3000.0
72,Winter,1,19,0.6157183139137682,0.8477532868588051,40.97222222222222,71.18055555555556,60.70335114002228,-182.74796102568507,0.0213889078811486,2997.3599910736084
73,Spring,4,98,0.3104511616801305,0.3395475443083016,10.76388888888889,100.0,22.646833345294,-91.10125681757927,0.012522658819936293,1591.504454612732
74,Summer,7,202,0.07522219626451782,0.08150348327598901,0.0,100.0,5.070888698101044,-21.97658243170008,0.006045730479502927,1912.8881692886353
75,Fall,9,268,0.04424163908114049,0.06344936453059766,0.0,100.0,13.515145152807236,-13.555884819710627,0.00905214182591189,2999.702274799347
76,Winter,12,348,0.6630447993439178,0.9546440256009018,46.52777777777778,79.51388888888889,49.17919488251209,-198.2447116803378,0.09457848420957239,3000.0
77,Spring,5,138,0.13618283226015068,0.15979871459046915,0.0,100.0,14.17837978899479,-39.96659516962245,0.01167174249575944,1546.6768741607666
78,Summer,8,238,0.2782433885542691,0.31623945255881675,10.069444444444445,99.65277777777777,7.809600755572319,-80.680211640778,0.01512814108087626,1477.394700050354
79,Fall,11,315,0.08053370516570411,0.10269732824483356,0.0,100.0,35.909347862005234,-25.7314310669899,0.006212884333075546,2266.6144967079163
80,Winter,2,59,0.5365655433149894,0.6499879671524161,40.625,85.76388888888889,60.321875378489494,-160.0485930107534,0.018309954982186027,2999.280631542206
81,Spring,4,100,0.22759286177549065,0.2928508187804177,1.0416666666666665,99.30555555555556,46.195957362651825,-69.07020980678499,0.007495617201934708,3000.0
82,Summer,8,216,0.19538049832684182,0.2112108017561969,0.3472222222222222,99.65277777777777,9.712607085704803,-56.79099711636081,0.007655554116810656,1978.6405563354492
83,Fall,10,303,0.03529263574776457,0.0539553927880174,0.0,100.0,8.155212506651878,-10.686914096702822,0.011094787187277232,2518.7085270881653
84,Winter,1,20,0.07377571449610122,0.0920888875926644,0.0,100.0,49.12251873314381,-26.168487255461514,0.005480595789719957,2691.713333129883
85,Spring,5,143,0.07363124813298061,0.08040385852729978,0.0,100.0,9.309950307011604,-21.674023452447727,0.005693736392031148,1334.349274635315
86,Summer,6,159,0.07049181545987154,0.0845576282607579,0.0,100.0,7.635543778538704,-20.74710395326838,0.008090211747000026,1971.7369079589844
87,Fall,10,292,0.11427954043478063,0.14088020453532402,0.3472222222222222,99.65277777777777,19.19733226299286,-34.0233139526099,0.0066859171780975024,2340.7788276672363
88,Winter,1,18,0.13861881271135335,0.167484295993506,0.3472222222222222,100.0,31.46404105424881,-41.71484160097316,0.005806178581423876,1949.1283893585205
89,Spring,5,146,0.12109854229693395,0.14119706466505771,0.3472222222222222,100.0,12.392847806215286,-35.54738569678739,0.010338767895715162,2375.6707906723022
90,Summer,7,205,0.21383643831934207,0.263943404872919,0.0,100.0,13.97111001610756,-62.2373105675797,0.007246912148771385,1358.5331439971924
91,Fall,11,313,0.08946814116406857,0.1821997563929889,0.6944444444444444,99.65277777777777,36.249341890215874,-28.097023682668805,0.007278710707554834,3000.0
92,Winter,1,31,0.07500929696179161,0.08789992381606786,0.0,100.0,22.63661380112171,-22.869456083979458,0.006344819318126718,2877.894401550293
93,Spring,5,122,0.35395714036814596,0.597721723786559,13.88888888888889,96.18055555555556,32.74736499786377,-104.49343196861446,0.06525772664605117,3000.0
94,Summer,8,213,0.08172874178177095,0.10141746046560078,0.3472222222222222,100.0,8.82069119811058,-24.021291060373187,0.007780374550237888,1677.0755052566528
95,Fall,11,313,0.10640068239670768,0.14109999842859675,0.0,100.0,31.080219343304634,-32.64567642752081,0.007371201332437867,1610.7745170593262
96,Winter,2,36,0.18211076114929514,0.2760730650639203,10.76388888888889,100.0,46.447794646024704,-56.94333622138947,0.004990852252946913,2371.3252544403076
97,Spring,3,81,0.08956234358149257,0.11767664612525552,0.6944444444444444,100.0,36.360534340143204,-28.915230664191768,0.011930792173857473,2265.161454677582
98,Summer,8,240,0.07339103634569365,0.08842078652229453,0.0,100.0,4.835189059376717,-21.45086845883634,0.007728212801836924,893.0225372314453
99,Fall,11,323,0.09535489684144842,0.15461211012611606,0.6944444444444444,99.65277777777777,36.40755107998848,-30.196709100157022,0.00603053420262885,3000.0
