episode,season,month,doy,mae,rmse,violations_pct,within_1c_pct,energy_kwh,reward,mean_slew,peak_power_w
43,Fall,11,331,0.3095816635485598,0.34405750639003224,6.944444444444445,100.0,17.946385009214282,-90.23535659350455,0.021729712546494778,3000.0
44,Winter,2,47,0.8073115365663868,0.8493909246702398,87.15277777777779,79.86111111111111,40.98255492001772,-238.8962992578745,0.1660443338782945,3000.0
45,Spring,4,119,0.5133623456305829,0.5350514811350492,63.888888888888886,100.0,17.27187841013074,-149.12083808332682,0.036553337261444184,1951.7775177955627
46,Summer,6,179,0.1888277627452934,0.2153640375917018,0.3472222222222222,100.0,13.001447489485145,-55.136730847647414,0.016857553727743103,1140.682965517044
47,Fall,9,264,0.3563221397623761,0.3757025146499853,12.847222222222221,100.0,12.204818688333035,-103.44086003303528,0.02227527022569437,950.5143463611603
48,Winter,12,359,0.7758475016018451,0.7851299808861703,98.95833333333334,98.61111111111111,46.02533416450024,-228.28282099962234,0.044477100571688875,3000.0
49,Spring,3,82,0.4311091401917649,0.44143999615634677,26.041666666666668,100.0,45.820187233388424,-127.74081129580736,0.042439884217358635,3000.0
50,Summer,8,228,0.08944335938501458,0.12352146787108526,0.6944444444444444,100.0,9.97039800696075,-26.463686185888946,0.021130677221751794,1969.1916704177856
51,Fall,10,277,0.4298365697188924,0.5847354267048395,29.51388888888889,88.19444444444444,26.050609404221177,-128.8797292811796,0.26502024722431594,3000.0
52,Winter,1,15,0.41121738083318743,0.42051367240189735,7.291666666666667,100.0,41.76146825402975,-121.62277510762215,0.02415604458453348,3000.0
53,Spring,4,99,0.5613932958658981,0.5702950802077417,76.38888888888889,100.0,15.8672782368958,-162.8057814836502,0.02947938977010574,3000.0
54,Summer,8,233,0.13855826009529684,0.18476864278788419,0.6944444444444444,100.0,5.918956322595477,-40.3996524035465,0.014924300646325021,3000.0
55,Fall,9,261,0.25932040625845926,0.30846536512643985,7.291666666666667,100.0,10.023988496512175,-75.56499654054642,0.028660739028910726,3000.0
56,Winter,12,365,0.490823659128532,0.5082905196915286,38.54166666666667,99.65277777777777,36.27664512395859,-144.50601391494274,0.04790635432931189,3000.0
57,Spring,3,86,0.6153610880731147,0.6371643989321552,79.16666666666666,97.91666666666667,36.69609466008842,-181.01676909253,0.07554094150714342,3000.0
58,Summer,7,211,0.15540344691481398,0.19309957296737335,0.3472222222222222,100.0,13.21041657216847,-45.54049262497574,0.01595996888776274,3000.0
59,Fall,10,291,0.4573720164843468,0.4832792318585473,41.31944444444444,100.0,41.00391552597284,-134.62121465802193,0.019070663726288267,3000.0
60,Winter,1,30,0.4406205626498576,0.49293807433132264,35.76388888888889,99.65277777777777,58.010260766372085,-132.9357174821198,0.08530398260944812,3000.0
61,Spring,3,73,0.3081679717135558,0.38413923229875835,30.555555555555557,99.30555555555556,11.888269204646349,-89.68967498879647,0.03287527048213972,1700.0940442085266
62,Summer,6,168,0.35380392776682323,0.38989013882344836,24.65277777777778,100.0,7.4949620347470045,-102.65141381882131,0.03093243172255958,1257.4245929718018
63,Fall,11,324,0.39948382280723366,0.43336561154311637,15.277777777777779,99.30555555555556,30.560942217707634,-118.50343419611454,0.10062897101511939,3000.0
64,Winter,2,35,0.7026894459531781,0.7132618153783932,96.52777777777779,97.91666666666667,54.736469097435474,-208.9639319330454,0.08327081643745875,3000.0
65,Spring,5,141,0.49636848302870135,0.5498105918443438,46.18055555555556,95.83333333333333,16.46304907463491,-146.44125550612807,0.1813388168811798,2190.2148127555847
66,Summer,7,206,0.20899202871211578,0.24416657364529082,0.0,100.0,8.463772209361196,-60.723871286259964,0.014194016984115494,748.3072578907013
67,Fall,11,320,0.40826111777598806,0.4331615712498694,29.51388888888889,99.65277777777777,25.093849616125226,-119.4555037766695,0.021021900795893386,2327.619194984436
68,Winter,2,36,0.6805438923290915,0.6859075730777164,99.30555555555556,99.65277777777777,37.452815018594265,-200.1884582042694,0.05015472366834767,3000.0
69,Spring,3,81,0.5743533448888347,0.6001198993208382,65.625,100.0,39.07575269788504,-169.5368753373623,0.04905264074378728,3000.0
70,Summer,7,208,0.15282708426802818,0.18699829030448623,0.0,100.0,9.657525826245546,-44.6342665462289,0.015530046270284087,1669.646143913269
71,Fall,10,278,0.31395960398218153,0.3624905878237877,14.583333333333334,99.65277777777777,5.915643826127052,-91.00299459323287,0.020868103444991626,3000.0
72,Winter,12,353,0.718833209951136,0.7264675402877756,97.22222222222221,99.65277777777777,48.51352325081825,-212.77700996398926,0.02998320150873802,3000.0
73,Spring,4,103,0.8962084683544194,1.0717556618501822,65.97222222222221,59.02777777777778,38.69759680144489,-271.9667432978749,0.7998646082882267,3000.0
74,Summer,6,175,0.20703285383452183,0.24763964421073031,0.6944444444444444,100.0,11.428103692829609,-60.444489708170295,0.023681048472583916,2125.6409883499146
75,Fall,9,270,0.19568689786047033,0.21795073394997705,0.6944444444444444,100.0,12.589851202443242,-57.162219260586426,0.018965954694390712,1056.932508945465
76,Winter,2,43,1.603086212070485,2.2316349684979864,81.25,64.58333333333333,67.18268883228302,-468.0456993356347,0.024908415116499525,3000.0
77,Spring,3,80,0.4908544000050473,0.548439904414249,45.48611111111111,96.52777777777777,33.269702818244696,-145.19663222134113,0.12672207289041126,3000.0
78,Summer,6,163,0.30819310486893414,0.35543611651747703,20.13888888888889,99.65277777777777,10.128092525526881,-89.4822674319148,0.019467457298202383,3000.0
79,Fall,9,245,0.34387944944108434,0.36115816304407156,3.4722222222222223,100.0,8.980073682963848,-99.78008171729743,0.02334505387091886,3000.0
80,Winter,2,45,0.6405010945614948,0.6458179359895517,95.83333333333334,99.65277777777777,38.29986960440874,-188.53823527693748,0.049035940747643184,3000.0
81,Spring,5,142,0.539439801112942,0.568284363831359,66.31944444444444,100.0,13.132983582094312,-157.20484441891313,0.07821126536625188,2081.4456939697266
82,Summer,7,192,0.1140707159169888,0.15162391658332416,0.0,100.0,8.969015937298536,-33.61087140464224,0.025467374131654612,3000.0
83,Fall,9,250,0.27823702729532246,0.3023926428703745,1.3888888888888888,99.65277777777777,12.644407959654927,-80.99461981840432,0.017942125373601084,2501.6502141952515
84,Winter,1,21,0.6994915819864198,0.7304939146429936,87.84722222222221,96.18055555555556,62.58205404877663,-210.73238279670477,0.14488738546803437,3000.0
85,Spring,3,78,0.655726426506139,0.6803481391379145,68.05555555555556,100.0,47.77974131703377,-193.29522904753685,0.03896496426768419,3000.0
86,Summer,7,211,0.11311888983696644,0.12724857169692813,0.0,100.0,8.322507167235017,-33.11000271583907,0.012060048714124368,2422.8090047836304
87,Fall,10,285,0.3731793498142527,0.46744725294297024,31.59722222222222,96.52777777777777,16.620024932548404,-110.18992010061629,0.12677013668968287,2451.317310333252
88,Winter,12,354,0.5436043499086755,0.5503494036745092,76.38888888888889,100.0,25.81452514603734,-158.74158889055252,0.03110065921258428,1644.9065208435059
89,Spring,5,121,0.576470594657054,0.6076876632952524,67.36111111111111,99.30555555555556,17.840962063521147,-167.71081344038248,0.058083948020528,2551.6228079795837
90,Summer,8,215,0.09896016869783483,0.1478723278904834,0.3472222222222222,100.0,8.769682014361024,-29.11118281399831,0.016360077916122064,2043.6941385269165
91,Fall,9,265,0.3268889496113914,0.3440789649723334,7.638888888888889,100.0,13.455109860748053,-95.09683100879192,0.02515832596954984,3000.0
92,Winter,12,353,0.512410596039946,0.5686285597026419,54.861111111111114,97.56944444444444,49.91422690451145,-152.67151056788862,0.07966613208790689,3000.0
93,Spring,5,150,0.7918417884315806,0.880792731611633,77.43055555555556,73.26388888888889,17.667120868340135,-234.4247911311686,0.3898991975634771,3000.0
94,Summer,8,218,0.10742086513274973,0.13419601084239993,0.3472222222222222,100.0,7.619193302467465,-31.46696992649231,0.01465443308864321,1349.2733538150787
95,Fall,9,257,0.4177335717302526,0.44101429510550527,35.76388888888889,100.0,12.980392644181848,-121.21398946642876,0.023798370662466574,2987.2952699661255
96,Winter,12,335,1.1659714836511759,1.4071056249907599,84.02777777777779,57.63888888888889,68.25563353300095,-344.21879728510976,0.03609359264373779,3000.0
97,Spring,5,146,0.35935369085138724,0.3859422042068476,19.09722222222222,100.0,10.036698019132018,-104.48605178296566,0.03994492732170152,2270.139455795288
98,Summer,8,220,0.21011185762740636,0.2471432643867506,1.0416666666666665,99.65277777777777,9.680761974304914,-61.20137578062713,0.019692908959521648,1981.1196327209473
99,Fall,11,305,0.4336050372316322,0.4548333630149941,30.90277777777778,100.0,23.80391020141542,-126.43103060126305,0.029214793017932346,1412.296861410141
